Quantities,PartID
6,3021
11,2654
2,30357
2,26047
1,2540
2,48336
2,92692
2,78256
3,15456
5,85984
2,15672
2,28192
2,24201
5,29120
5,29119
6,30602
12,66956
11,32803
2,15068
2,50950
2,93604
5,93273
4,13547
2,93606
4,45677
3,85834
4,53585
2,41677
7,67696
2,48171
1,48172
3,61332
2,47455
2,66857
5,99563
2,22385
1,41768
1,41767
2,47458
2,47456
6,24299
6,24307
2,41770
2,41769
2,44728
1,3710
2,3020
1,3031
4,44861
2,32064
4,85943
3,57909
1,4032
3,14704
2,14418
1,64799
2,2736
2,3700
4,26601
1,80497
2,13564
2,3941
8,22885
4,32062
2,2432
3,6141
2,3622
2,32952
1,3666
1,3709
2,4519
892296-1,https://rebrickable.com/sets/892296-1/vengestone-guard/?inventory=1
1,64567
2,79985
40522-1,https://rebrickable.com/sets/40522-1/valentine-lovebirds/?inventory=1
5,3623
10,3710
8,49668
1,78256
12,11477
2,3680
9,32607
4,3040
4,26604
8,32952
12,3022
8,15573
20,54200
8,29120
8,29119
5,15068
20,24246
14,25269
27,3023
8,39739
6,3004
12,24866
4,3020
4,11153
11,3665
4,3660
2,3679
4,3010
12,87087
2,11211
8,2420
2,3678
6,3070
4,3024
1,99207
2,85861
2,15571
3,36840
1,3009
1,3001
3,24855
4,3021
5,85984
1,3039
3,3069
2,3068
1,26601
1,3036
2,22888
1,3747
1,42445
5,98138
4,73825
2,67329
2,33909
41962-1,https://rebrickable.com/sets/41962-1/unicorn-creative-family-pack/?inventory=1
222,25269
228,3070
11,3023
4,3666
10,24201
1,37597
11,22885
12,3005
1,96874
4,3460
4,18654
5,41948
1,3956
6,3004
2,49307
7,37352
4,30367
2,67196
1,91405
3,3020
1,41539
1,78169
1,3942
188,98138
12,3245
4,3010
8,2357
12,79756
4,79757
4,3941
2,87087
5,3031
2,3035
4,3036
10,18677
2,41740
1,78168
2,54200
2,3298
2,3040
2,2431
4,14719
43205-1,https://rebrickable.com/sets/43205-1/ultimate-adventure-castle/?inventory=1
1,4529
8,87079
1,38106
72,24866
1,15279
2,10884
5,32607
1,30093
2,92438
5,18980
12,18674
7,2431
1,64648
1,93092
5,93095
1,3795
20,87580
1,11609
9,3069
15,3004
9,3003
5,6182
10,78666
1,3941
1,87081
2,3020
2,6141
6,85984
8,18853
1,41835
4,4282
2,11477
2,15068
1,78258
4,3040
1,19798
1,13548
2,32606
3,44728
10,3010
4,3001
1,96874
1,92410
2,3039
1,79741
2,24855
1,35565
2,3623
5,3666
2,80031
4,2420
4,3033
2,41948
8,68568
2,18646
22,41740
1,69871
3,68297
2,15470
1,65700
1,65702
14,14716
12,2454
4,3659
2,87087
2,32952
4,11211
1,52107
2,15533
8,30987
6,60808
3,59349
5,78256
3,3009
2,80015
3,6003
20,54200
12,3660
2,63864
6,6636
3,27507
3,35563
12,87620
1,3852
4,27925
1,3937
1,25975
1,11213
5,63965
14,3062
8,92947
10,20310
8,77808
1,37776
2,15332
4,21229
11,85861
3,15571
2,43888
1,13770
1,65304
5,98138
1,66857
11,99563
1,4738
1,4739
1,19642
1,24947
1,4740
1,33051
3,89678
1,11291
1,67361
1,11090
1,3002
1,93552
1,64644
1,6134
2,3022
2,30357
1,33909
1,65509
2,3176
1,3700
1,20482
2,92950
3,23969
3,3710
2,3068
2,69729
1,14769
1,30151
1,2343
2,60602
4,30153
2,59900
2,15745
2,80029
2,46212
1,2571
2,37775
1,11602
1,28318
2,3245
2,30145
2,15254
2,6091
5,37352
9,60475
5,34816
1,22885
2,6066
1,4533
2,24593
2,85941
5,80326
2,4865
1,60581
1,40066
2,30562
6,3023
1,4032
1,60474
2,3678
5,76959
1,32000
1,80910
1,15535
4,27263
3,22385
1,27448
1,61485
2,60593
1,3626
1,10068
1,10100
122218-1,https://rebrickable.com/sets/122218-1/tyrannosaurus-rex/?inventory=1
2,36840
2,26047
2,61332
1,47905
1,14417
1,24201
3,29120
3,29119
1,4287
2,15712
4,85861
2,6091
8,3024
3,11477
3,11153
2,93061
1,52107
2,3022
2,14418
1,15456
1,4600
2,6541
2,3700
3,3023
1,3021
2,54200
912283-1,https://rebrickable.com/sets/912283-1/tusken-raider/?inventory=1
1,11610
1,92690
1,87994
1,59900
41697-1,https://rebrickable.com/sets/41697-1/turtle-protection-vehicle/?inventory=1
1,35654
1,98397
1,15456
3,39767
2,87414
4,87697
3,34337
3,15573
1,60470
2,32028
1,28192
4,24866
4,91501
1,87580
1,85984
2,10884
1,18855
1,28802
1,11211
7,3024
1,3795
1,63082
2,54200
1,3747
1,32064
1,22961
1,13336
2,53020
1,90397
2,18980
2,24184
1,33121
1,40378
2,87994
1,3958
6,98138
4,11477
1,3957
1,39262
1,3031
1,65676
2,15712
1,2412
4,6014
2,60212
1,3023
3,3022
1,49576
1,84120
71034-9,https://rebrickable.com/sets/71034-9/turkey-costume/?inventory=1
1,88646
2,24866
1,51270
71032-3,https://rebrickable.com/sets/71032-3/troubadour/?inventory=1
1,88646
1,80503
3,98138
2,87693
30581-1,https://rebrickable.com/sets/30581-1/tropical-parrot/?inventory=1
4,15573
1,90194
1,50950
8,25269
1,24299
1,24307
3,3023
3,3021
1,60474
2,2423
6,11477
2,14704
1,3679
3,29120
3,29119
1,73562
1,3004
2,47457
1,60470
4,3176
3,85984
1,15068
2,3660
2,66906
1,3680
1,43723
1,43722
1,3941
2,67329
1,35480
2,14769
2,60478
76950-1,https://rebrickable.com/sets/76950-1/triceratops-pickup-truck-ambush/?inventory=1
2,3010
1,30367
4,87087
1,35654
1,15207
11,3023
3,3666
9,3022
4,3021
2,32828
2,4032
4,44861
2,39767
2,60477
3,93273
2,52031
6,3665
4,92409
4,92402
4,28326
1,33183
1,11893
1,98169
1,98172
1,98173
2,99780
1,4349
1,91988
3,3795
2,3032
3,32028
4,32802
2,15445
1,60594
2,3623
1,15573
4,2420
1,44728
9,99781
1,28802
4,3020
5,85861
2,60478
4,41740
2,40687
7,85984
4,11477
3,4871
1,3829
2,63864
2,2431
1,2412
4,93593
4,55981
1,33172
1,3039
1,99563
1,99207
4,33909
2,24201
1,3069
1,87079
1,30374
1,11090
1,3031
1,15068
1,98170
1,98171
4,15672
1,4865
1,2654
7,3070
1,92583
2,6141
2,53020
472210-1,https://rebrickable.com/sets/472210-1/triceratops-baby/?inventory=1
1,37063
TRUTRICERATOPS-2,https://rebrickable.com/sets/TRUTRICERATOPS-2/triceratops/?inventory=1
2,3039
1,11153
2,3023
1,51739
2,3022
4,54200
5,61252
2,48336
1,63868
1,60470
2,67687
3,53451
3,85861
40563-1,https://rebrickable.com/sets/40563-1/tribute-to-lego-house/?inventory=1
2,11090
4,73825
1,3002
2,49307
3,47905
1,67329
1,30340
93,3024
15,3023
8,3710
2,3030
2,3029
2,3033
2,3958
2,3036
1,41539
2,79194
4,85861
20,6141
21,15573
17,54200
2,14226
23,3069
2,2431
10,6636
5,4160
10,4162
17,3068
2,15712
2,27263
28,3070
13,14719
38,24866
1,32607
11,11477
12,3623
5,3021
4,11458
9,18674
4,13564
2,78258
6,3005
3,4070
2,95344
1,3034
4,61252
2,60897
2,78257
12,35480
2,3003
1,3040
1,87087
7,24201
1,41770
1,41769
1,32952
1,50950
10,24246
1,72869
2,98375
3,6091
4,59900
1,3942
12,4032
2,93061
7,36840
2,79389
1,11610
1,23969
6,34103
3,87580
2,4697
4,15672
2,11253
8,4274
8,26603
5,98138
4,20482
2,53451
3,44728
5,99207
1,3001
16,3022
16,2420
3,87079
1,95343
2,63868
1,28192
3,60481
2,35464
4,14769
2,3666
2,3460
1,3035
2,49668
2,65578
2,3065
2,87994
3,87081
2,52107
3,3024
1,4477
2,3020
2,33909
13,25269
1,2412
3,61485
4,6231
1,44861
1,60478
3,3665
4,6541
4,32123
76944-1,https://rebrickable.com/sets/76944-1/t-rex-dinosaur-breakout/?inventory=1
2,63965
1,6020
2,99207
1,30414
1,19220
1,4349
5,3666
1,15397
2,63868
1,67737
4,87414
1,2441
1,30592
2,3633
1,30248
1,2445
2,3031
2,41539
1,22888
1,2540
2,18674
4,64448
1,15445
1,65096
1,42876
2,27965
1,44728
1,3010
3,3009
3,3022
1,3020
2,85984
2,3040
2,3039
2,3037
1,93590
1,3957
1,4345
1,87926
1,43898
1,87580
1,4151
1,4599
1,30176
1,98058
1,98059
1,48729
1,3062
1,61184
1,4079
1,2432
1,24946
1,71752
1,4346
1,64453
1,92474
2,30602
1,6126
1,2654
3,3069
1,98100
1,35480
1,48336
1,44661
1,32124
4,34337
1,53020
3,15573
3,60470
4,93273
1,3829
4,4162
2,3068
3,14769
2,2412
1,51739
1,98160
1,98161
1,98162
1,98163
1,98057
1,98159
76956-1,https://rebrickable.com/sets/76956-1/t-rex-breakout/?inventory=1
8,93609
10,78258
3,36840
16,99781
16,3005
4,2465
4,3009
1,3001
1,4733
1,4070
10,11211
4,52107
3,30414
1,85975
2,60849
2,57360
1,44301
1,50340
2,23444
3,2980
49,3023
20,3623
24,3710
16,3666
13,4282
21,3022
24,3021
30,3020
9,3034
9,11212
11,3030
7,32828
50,6141
1,2540
2,30586
1,88646
19,54200
12,28192
24,11477
12,29120
12,29119
1,3829
1,48172
2,63864
30,6636
2,26603
7,69729
39,87079
15,2412
4,11203
1,66727
7,72206
34,3024
2,43093
1,30374
1,11090
2,47457
2,77808
1,92338
8,44567
6,54657
2,4477
2,3035
4,60897
21,15573
4,14417
10,88072
5,22890
2,47455
5,2417
4,3004
5,87087
2,3937
2,92692
37,85984
22,15068
37,3070
6,14719
32,25269
11,99563
4,27263
2,26601
7,43723
7,43722
2,41770
2,41769
13,3795
8,99206
1,92107
2,15672
14,3068
4,15712
1,91405
4,78443
4,78444
7,27965
1,30171
7,10884
4,6148
18,99207
9,41682
6,3003
2,64644
10,60479
5,3460
3,3031
6,14704
3,14418
2,35480
4,40687
1,32803
20,3069
4,2431
8,35459
1,52031
8,35789
12,73825
2,11215
1,62810
3,2420
1,60478
1,96874
2,49307
2,37762
1,4032
2,40378
16,44728
1,3007
3,47905
2,6134
3,3832
8,3958
5,26047
10,32028
3,33909
1,3040
4,3039
4,24201
2,93273
2,45677
2,62462
6,4162
2,24246
10,79389
2,99780
2,26604
4,22885
2,14718
1,2445
2,2654
8,61252
1,63868
1,65509
8,13547
2,48171
2,2450
2,87552
1,35336
1,92583
1,65633
6,58176
3,85861
3,68211
4,60475
2,11476
6,15208
3,20482
8,6091
2,15446
1,41740
7,14769
1,10069
1,3901
76948-1,https://rebrickable.com/sets/76948-1/t-rex-atrociraptor-dinosaur-breakout/?inventory=1
3,62113
1,6140
2,2454
6,30137
2,30414
2,4740
1,29111
4,23405
20,3022
1,3031
2,32828
2,4032
7,48336
2,3702
10,61332
3,65886
6,92402
16,3023
4,6141
4,15573
2,15068
7,99780
2,93274
4,73562
2,6112
2,87087
4,90258
4,3623
7,3710
9,3034
3,3035
1,3036
7,41740
8,85984
6,6636
10,4162
7,87079
1,30132
2,15445
2,26601
1,32059
16,98138
3,3005
2,3004
2,3010
2,3009
2,6005
5,3666
4,3795
12,11477
1,45677
1,52031
1,98058
1,98059
18,3003
6,30136
5,3021
2,54200
3,4286
13,2412
2,63965
2,99781
2,44728
4,3008
2,2357
2,3001
2,2921
1,34816
2,60581
2,60479
2,3033
1,18980
4,60897
2,44861
1,3039
1,3829
4,2730
10,3070
6,3068
6,55981
4,36841
1,30150
1,3937
4,3622
1,96874
2,11153
1,4495
4,2431
2,60594
1,3957
3,3832
2,3020
2,33909
2,92584
2,22387
10,3069
1,49418
1,98160
1,98161
1,98162
1,98163
1,98057
1,98159
1,77711
10,30145
2,18838
3,13965
12,3040
1,60481
6,39888
2,87552
1,35336
1,59900
1,22388
2,3062
3,53451
2,93609
1,4083
1,11090
2,24946
1,6134
2,53020
1,78448
41707-1,https://rebrickable.com/sets/41707-1/tree-planting-vehicle/?inventory=1
1,3001
4,2980
4,3710
1,16091
2,14226
4,92402
1,43093
5,4727
2,2417
20,32607
4,15573
3,3069
2,37352
2,80674
2,93095
4,87580
1,87079
26,24866
2,73562
2,30414
1,3837
1,91988
2,2420
4,18674
1,80497
1,22961
1,11568
3,65509
1,47905
2,54200
2,20482
2,95344
5,85861
2,18920
3,2412
2,4740
7,3021
1,3034
1,92926
1,6140
6,6091
10,30136
1,6134
2,53923
6,3023
1,3795
6,32828
1,32028
2,40687
2,4697
3,11477
1,4519
1,32064
3,6636
18,98138
1,65630
2,4733
1,79736
2,4477
6,3666
4,3020
2,6003
2,22888
2,60478
1,85984
5,25269
2,3062
3,11215
2,3004
1,3009
12,3024
1,3032
1,3958
2,63868
2,87609
2,60481
2,52031
4,3665
2,28326
1,98288
1,87087
1,20952
1,40378
1,88292
3,30367
1,95345
2,33183
10,15470
1,3040
2,34816
3,3022
2,15712
2,60603
4,57895
1,35336
2,64647
2,6141
3,30374
1,99780
1,3005
2,14716
1,3622
1,3008
2,60475
3,30237
1,59900
3,3633
2,57360
2,23950
2,60897
4,48336
2,41740
2,6583
2,24201
1,62462
1,3068
1,69729
1,67095
1,49153
4,55981
4,57894
2,60806
1,44728
2,73111
1,3937
1,84126
60331-1,https://rebrickable.com/sets/60331-1/touring-stunt-bike/?inventory=1
1,50861
1,80685
1,30031
1,69869
1,50862
1,15439
75574-1,https://rebrickable.com/sets/75574-1/toruk-makto-tree-of-souls/?inventory=1
16,87747
4,36841
4,73562
6,53923
6,54657
4,2566
4,1578
35,3023
12,3623
6,3710
15,3021
1,3029
5,30565
2,80015
2,60897
7,15706
17,54200
5,29120
5,29119
4,3705
2,57585
1,32065
2,48171
1,48172
2,10197
22,66906
3,61332
7,25269
1,14181
11,6106
1,43093
2,42924
1,3069
2,60476
1,01586
1,78522
11,32607
14,3022
2,2420
5,30357
1,3738
5,32803
1,11203
1,6111
3,2454
1,3009
4,3003
6,3002
3,2456
1,87087
3,30237
1,2445
5,88072
4,60470
4,47847
5,4286
12,60481
2,3678
2,98560
17,3660
2,32802
6,2449
2,11214
10,32064
2,48170
2,48169
4,47455
1,41748
1,41747
3,43710
3,43711
27,13548
1,80497
28,11477
2,22961
2,3068
1,22885
1,27448
4,18674
2,23443
1,85975
4,69858
20,3024
7,85861
6,35480
10,24201
29,15068
29,26601
3,43723
3,43722
12,99207
3,3010
8,3020
3,3034
5,3958
3,11213
2,6003
1,18980
11,28192
6,3665
7,32192
12,87620
4,41770
4,41769
3,4740
7,25516
4,66909
8,10884
5,15672
13,2488
12,2417
14,11090
23,55236
40,24866
4,27507
6,3005
3,3245
4,48092
10,30136
4,67329
2,54671
3,4032
7,3040
15,3039
12,4519
3,73109
2,77765
4,2462
7,30503
3,30176
2,15469
2,65578
15,85984
3,99780
1,96874
2,44301
17,32016
6,60483
4,73230
3,53451
5,13564
1,65473
2,3941
1,79897
1,1583
1,1580
1,91988
4,35044
1,66956
24,32062
2,3706
6,42135
3,3713
1,43712
1,63965
11,44728
3,3622
1,2357
1,88292
4,30099
4,6091
4,34816
1,24204
2,3666
5,32828
1,74611
4,68568
10,26047
4,48336
2,11153
4,76959
7,59443
1,32034
2,3700
3,20482
2,93231
3,27965
1,98284
2,61252
2,60478
2,13547
4,15712
6,79389
4,3031
3,32002
2,1749
6,10082
48,2569
48,30374
36,59900
1,99781
1,3004
1,87552
5,30602
1,3747
14,32013
1,10100
4,77263
71410-6,https://rebrickable.com/sets/71410-6/toady/?inventory=1
2,67329
3,98138
1,66789
2,4274
1,3002
1,3022
2,3021
2,34103
1,87580
1,15571
2,11477
1,15068
3,3700
3,3068
1,66859
2,87544
1,3003
3,49307
6,37352
1,3023
1,3020
1,4032
1,35470
3,6141
2,54568
2,20482
662102-1,https://rebrickable.com/sets/662102-1/tnt-launcher-and-skeleton/?inventory=1
1,4032
4,87580
1,87083
1,64644
1,3032
1,3003
2,98283
2,3700
1,3022
1,3713
1,18792
2,3024
2,3004
6396384-1,https://rebrickable.com/sets/6396384-1/tiger/?inventory=1
2,3062
3,3023
1,3710
1,3021
2,15573
1,25269
1,99780
1,44728
1,59900
4,3024
4,3022
1,3020
2,54200
2,49668
2,98138
912288-1,https://rebrickable.com/sets/912288-1/tie-whisper/?inventory=1
2,41682
4,32828
2,2654
4,60470
2,3039
2,76959
4,3068
4,26601
2,78443
2,78444
4,48336
2,51739
6451546-1,https://rebrickable.com/sets/6451546-1/thread/?inventory=1
1,87994
1,59900
4,59443
1,4274
1,22961
4,87081
1,14210
4,32062
2,11213
76209-1,https://rebrickable.com/sets/76209-1/thors-hammer/?inventory=1
31,3003
16,3001
8,11211
1,3937
1,6180
1,65130
49,61332
11,20482
4,3680
8,30503
18,3004
3,3005
1,3941
1,3942
4,87580
20,93274
8,6111
2,3622
3,2357
19,30414
1,69958
2,18922
5,3710
8,2420
2,11212
1,3035
11,87609
1,6083
4,60477
7,85984
7,3044
4,15672
10,3040
3,60481
2,98560
4,3665
2,3676
8,3660
6,87079
5,24299
5,24307
4,2450
2,2419
2,32059
2,54383
26,44728
46,99207
8,6112
8,2465
12,3245
8,3010
8,3006
2,6183
8,26604
1,4740
1,6134
20,60581
6,3024
6,3023
6,3021
8,3028
2,4032
3,60474
1,11213
16,33909
44,30363
20,28192
12,3039
4,3038
4,4445
156,93273
1,4519
20,3703
1,2723
8,3069
4,63864
2,4162
8,3068
8,69729
4,35787
18,10202
8,35459
1,75904
4,3679
4,51739
4,43710
4,43711
1,36470
26,3022
2,3832
4,3701
4,3007
8,87087
2,3795
8,99206
24,36451
2,3065
8,3062
1,19729
15,6141
23,54200
2,64647
4,28802
2,3034
8,4287
4,3894
30432-1,https://rebrickable.com/sets/30432-1/the-turtle-beach/?inventory=1
1,3032
2,33183
1,4727
4,61252
3,3070
4,3069
4,3024
2,3003
2,3795
1,11212
4,26047
1,87580
1,4081
2,24866
3,3068
2,2453
3,3001
1,3958
1,2654
3,65509
1,3176
3,3024
21183-1,https://rebrickable.com/sets/21183-1/the-training-grounds/?inventory=1
5,47905
28,3024
8,3023
41,85861
6,4032
1,2540
49,87580
1,3069
1,15712
9,3958
8,3036
5,4727
11,98138
37,3001
5,2456
4,3068
4,3004
9,3010
38,3003
3,3007
2,98283
7,3710
12,3022
18,3020
17,3795
1,3031
1,92099
1,92107
5,6636
11,87079
1,11203
23,3005
6,2453
2,28974
4,33909
1,2445
1,15469
4,44728
4,24855
14,2420
1,3021
1,60470
4,2465
18,3004
7,15573
2,32064
6,3009
6,3623
7,3460
5,4282
1,19730
1,19723
1,3660
1,18789
14,24866
2,18792
1,6020
1,96874
2,18787
1,3622
1,32062
1,4733
1,61780
2,3024
2,3832
2,3032
3,32828
2,60478
9,3070
1,3008
1,3062
1,19729
1,4477
2,3034
5,6141
1,63864
1,4162
5,60592
2,20482
1,28621
2,37775
1,3006
2,86876
4,60601
1,86996
21333-1,https://rebrickable.com/sets/21333-1/the-starry-night/?inventory=1
2,78258
6,87994
23,36841
12,99207
43,41682
4,11215
2,6111
1,6112
29,2465
18,3004
9,3622
7,3010
15,3008
10,3002
5,3001
38,3007
2,6005
8,49307
14,6091
68,79756
1,13731
8,79757
2,42023
1,60476
1,2921
5,22885
14,30414
138,3024
8,4477
5,60479
269,3023
55,3623
560,3710
24,3460
2,2445
1,91988
21,3022
9,2420
12,3020
2,3795
11,3034
7,11212
12,3030
1,3031
7,3032
2,3035
2,3027
1,11213
1,26047
2,11458
10,18674
4,4286
8,4161
4,99301
30,3297
2,28192
6,3040
47,11477
8,13547
5,3665
4,3676
76,3660
1,59443
1,32278
2,11478
2,6541
3,3700
1,67139
8,65487
1,65304
2,61332
8,4162
2,14719
20,27925
6,3068
1,87079
71,25269
2,11203
20,44728
39,3666
2,3029
58,4032
2,60474
12,30565
1,87609
16,93273
16,11153
5,2412
2,24307
1,43722
5,54383
3,78666
14,70681
14,54200
3,3049d
32,24201
10,35464
2,24482
16,98138
6,36840
4,99781
1,44375
6,15573
10,3021
1,30357
29,50950
1,3069
6,3003
4,54657
4,23950
1,15092
5,60897
2,18677
1,6060
77,6141
2,44861
1,3043
3,60478
4,6587
3,3070
2,3005
1,4070
5,4216
4,44301
5,85861
1,61252
1,78256
5,99206
3,4274
2,20482
2,15712
4,3960
1,93551
2,78329
4,26601
1,96874
4,4871
1,32062
3,11090
2,3009
1,2877
2,93552
1,92692
4,85984
5,6636
6,99563
3,32002
2,4740
5,43898
1,6179
2,67329
1,10247
21189-1,https://rebrickable.com/sets/21189-1/the-skeleton-dungeon/?inventory=1
1,62113
1,3622
2,15332
9,2420
1,60474
1,85984
1,4871
1,45590
3,73230
7,2431
4,87079
1,14769
2,15712
2,3680
2,60592
11,3022
1,3036
3,15573
1,43093
3,11090
1,37762
26,87580
11,24246
1,3245
3,2454
7,3010
2,3009
10,3003
5,2357
12,3001
3,2456
3,32952
2,59349
5,3710
1,2445
2,91988
3,3032
2,3033
2,4032
1,22888
1,87083
1,59426
1,11478
4,3069
2,4162
2,15535
2,64644
3,3004
19,3023
11,3070
4,20482
20,3024
1,15469
7,3005
1,14716
4,3035
8,22388
1,6587
4,63864
3,11203
15,6141
1,18789
2,3008
3,24855
5,3020
1,3795
3,3034
3,48336
1,2453
2,22886
1,3007
1,92947
4,22885
2,3666
2,32123
1,99563
2,3679
13,24866
3,18792
1,1126
1,4738
1,80835
1,32062
1,3706
4,4733
1,3832
7,32000
1,65510
2,3700
2,6589
2,32002
5,6223
2,3039
2,93160
2,3024
5,3021
60342-1,https://rebrickable.com/sets/60342-1/the-shark-attack-stunt-challenge/?inventory=2
2,3006
2,17485
4,30236
2,54568
4,3660
6,95347
2,2723
2,2431
1,50861
2,14518
2,20512
1,69869
6,2489
1,30031
2,59443
1,50862
2,10884
2,3832
4,2465
8,3021
8,3039
4,75539
1,32034
12,69729
1,1567
3,3705
1,98368
2,4790
2,2456
1,11303
2,65509
6,14769
1,4738
1,4739
2,3749
1,3068
3,30153
1,30170
31206-1,https://rebrickable.com/sets/31206-1/the-rolling-stones/?inventory=1
4,2357
3,3001
1,4070
3,87087
19,11211
5,65803
23,6232
30,3024
18,3623
6,3710
3,78329
3,3460
1,3022
27,3021
44,3795
8,3034
23,11212
4,3029
16,3031
1,3032
9,3035
9,3036
510,6141
4,54200
30,11477
4,32000
2,67139
122,61332
1,87079
1,69729
2,87620
6,6565
10,6564
4,2462
3,41768
1,41767
10,14413
3,26601
42,24307
3,65429
10,65426
21,43723
11,43722
7,2450
2,2419
23,41770
6,30503
2,30355
2,30356
10,48208
5,48205
2,6106
4,50305
6,50304
6,30504
17,2420
7,42924
5,32531
1,96874
8,32324
17,32532
3,4274
18,44865
49,3023
3,3666
1,4282
5,92438
74,33909
3,35044
65,29120
17,29119
10,15068
8,3702
11,27925
133,26603
7,79393
44,35787
87,98138
23,25269
60,99563
15,27263
102,24299
5,41769
3,78444
5,54384
4,30565
13,3701
12,3070
19,3069
6,63864
3,3894
21187-1,https://rebrickable.com/sets/21187-1/the-red-barn/?inventory=1
3,3009
44,3024
4,4032
2,32803
1,3706
6,61332
30,3020
2,42924
5,33183
18,24866
33,87580
8,65509
19,3023
26,3005
4,6112
39,3004
5,3008
93,3003
21,2357
27,3001
21,2456
6,30414
1,18791
1,15207
2,3623
11,3710
15,3460
2,2445
4,2420
11,3021
24,3034
4,3031
19,3035
1,55013
4,6541
15,3069
5,6636
1,25769
57,3022
1,95344
2,24855
11,3795
1,3032
3,3036
7,3010
6,98283
1,95343
2,3938
20,3700
5,2431
1,18788
2,62113
2,3004
3,3068
1,4738
1,80835
1,96874
1,33172
8,3002
2,86876
6,30237
3,3831
3,3830
2,33051
1,86996
6,3666
5,41740
1,32062
2,32064
1,3713
2,4162
1,92947
8,4216
2,61780
2,19727
1,2639
1,3958
14,85861
8,6141
2,35480
9,60478
2,18677
4,73230
1,14769
2,14716
2,2453
4,60475
1,3033
2,32828
2,33909
4,3070
1,35750
1,01648
1,4733
1,24946
2,3937
2,28974
1,4477
1,11476
1,32028
75321-1,https://rebrickable.com/sets/75321-1/the-razor-crest-microfighter/?inventory=1
4,99207
1,11215
12,6141
2,32803
5,61332
1,92738
1,11211
3,69755
6,3023
1,3021
6,4032
1,48336
1,4590
2,18674
2,61409
5,85984
3,25269
1,65886
1,3710
4,2420
1,3795
2,63864
2,99781
1,30165
4,17485
2,33492
2,69754
1,3020
1,15573
1,87580
3,33909
2,99206
1,29120
1,29119
4,73109
2,2412
1,99563
2,26601
1,43723
1,43722
1,90194
2,54200
21181-1,https://rebrickable.com/sets/21181-1/the-rabbit-ranch/?inventory=1
2,35525
18,3005
12,3004
21,3003
10,2357
10,3001
1,4733
2,4070
26,3022
22,3020
2,4032
2,35480
2,34103
22,87580
10,3070
4,3069
4,3958
12,6141
3,87994
3,33183
2,4727
3,65509
3,3002
1,11211
16,3024
1,6553
1,18787
1,64644
1,4865
1,6587
1,18789
3,65578
3,24855
13,24866
3,3031
4,3035
1,32001
1,15535
1,73562
5,2456
1,3007
7,3023
1,3034
2,3036
2,18677
1,2736
1,32000
4,3673
4,3004
2,60475
2,2420
4,2431
5,3068
2,33172
1,32028
1,32016
1,61780
11,3795
2,3032
20,85861
2,60478
1,26603
1,87079
2,3622
2,3010
2,6541
2,6111
2,3009
3,3623
2,78329
2,3666
2,15573
2,6636
2,60897
2,18674
2,32123
21336-1,https://rebrickable.com/sets/21336-1/the-office/?inventory=1
1,30103
2,68211
2,63965
3,11090
7,23443
2,99207
6,41682
3,3941
5,32952
9,4740
7,60596
1,30089
8,37762
1,27150
1,4349
2,4865
1,19119
47,3024
19,4477
9,60479
39,3023
20,3623
13,3710
13,3666
2,3460
9,2420
11,3020
11,3034
37,85861
2,80015
2,26047
29,15573
8,87580
6,18674
7,15210
16,4079
5,85984
11,11477
32,3069
12,2431
19,3068
7,26603
11,87079
5,25269
15,20482
10,2450
5,60592
2,60032
4,60594
46,3004
11,3795
43,6141
2,60478
2,11253
14,3070
11,24246
2,87994
3,37695
40,3005
7,32028
5,11203
3,11010
1,80686
7,6190
2,78258
1,2489
28,3622
8,49307
4,6091
1,3937
1,30166
8,3021
3,11212
8,32828
9,4032
1,44861
2,41740
19,33909
9,63864
6,15712
1,92926
4,90398
15,32607
29,3010
6,2357
22,87087
5,22885
1,1751
9,98138
2,79735
1,96874
7,54200
1,15395
3,18654
1,18031
4,93058
2,65578
2,35809
1,4346
1,4345
2,68013
2,59900
2,4533
11,92410
1,6134
4,3832
5,3022
3,3029
14,3033
4,3036
1,48336
1,63868
5,4599
2,2412
1,93091
4,3062
2,4282
8,73825
17,3003
2,48092
1,2821
12,4536
1,10170
1,27925
1,79393
2,35464
1,61976
29,3009
2,4070
3,60616
2,53119
6,2653
1,23986
10,6112
10,3008
9,11211
1,3626
2,87552
2,78329
1,2445
2,4510
17,6636
1,46212
3,3899
5,60601
1,60602
4,60603
4,57895
2,22388
1,30367
1,6126
1,24093
2,14716
1,2465
3,22886
1,49311
2,98100
6,78124
1,3899
1,15496
2,34172
1,87544
1,32474
1,3700
2,39739
1,60593
1,33464
2,10100
21185-1,https://rebrickable.com/sets/21185-1/the-nether-bastion/?inventory=1
13,3005
3,3004
1,3010
1,3006
22,3003
4,2357
6,3001
1,2456
29,3024
4,3023
12,3710
2,3460
12,3022
23,3020
2,3795
1,3034
2,3035
2,3036
29,87580
4,3069
1,63864
1,26603
1,60475
1,11211
9,90258
1,6232
1,2654
1,65509
2,64644
1,19119
4,85861
2,3070
1,2431
3,3032
19,6141
1,26599
1,4738
1,80835
1,91405
1,3033
1,3298
4,73230
2,32000
1,87079
1,18788
5,99563
1,18787
5,58176
17,24866
1,3068
2,88704
4,24316
1,65510
1,1126
2,3004
1,41685
21179-1,https://rebrickable.com/sets/21179-1/the-mushroom-house/?inventory=2
1,99780
4,1927
2,19727
19,3023
4,3022
6,3020
3,4032
2,48336
4,63868
1,26603
